hour,day,T_station_supply_C,T_station_return_C,Q_station_cooling_kw,user1_flow_kg_s,user1_T_sup_C,user1_T_ret_C,user1_delta_T_C,user1_Q_sup_kw,user1_demand_kw,user1_Q_unmet_kw,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
40,1.6666666666666667,7.070610542067798,13.929032596648431,7640.183317386076,110.11432464941693,7.075597738052749,18.069655680980784,10.994057942928034,5067.58526955914,5147.25,79.66473044085978,25.16034862418764,7.070395365110961,7.099680011447847,0.029284646336886766,3.084294660166455,0.0,0.0,55.593778373880156,7.068999685508249,11.507143099712827,4.438143414204578,1032.8250134562466,1010.05,0.0,72.57733977410366,7.06927679062788,11.968143534190796,4.898866743562916,1488.3185538274358,1466.55,0.0,7591.813131502989,7623.85,32.03686849701171
41,1.7083333333333333,7.0512540574600235,13.917729722480484,7159.297954615732,101.14083998510117,7.074870729046456,18.23485980059991,11.159989071553454,4724.866580105255,4968.35,243.48341989474557,23.93047040365972,7.071264862425583,7.097836037035609,0.02657117461002656,2.6617129219956635,0.0,0.0,52.798165214773654,7.066672754827375,11.365819194200682,4.299146439373307,950.1677661360189,1046.15,95.98223386398115,68.92679582762304,7.06943981323794,11.984613120477187,4.915173307239247,1418.162997364865,1497.65,79.48700263513501,7095.859056528135,7512.15,416.2909434718649
42,1.75,7.116092410314304,13.799081807596584,6539.229493104941,93.12150858333625,7.061455811500612,18.44412687493713,11.382671063436518,4437.040703751515,4497.08,60.03929624848479,22.80936653127114,7.05974414124805,7.083625829819288,0.023881688571237625,2.2802238229974194,0.0,0.0,50.25302178840457,7.070563968073995,10.768698987596327,3.698135019522332,777.936536356599,847.67,69.73346364340091,65.60310975474178,7.061978011881924,11.511264296767072,4.449286284885148,1221.839050975182,1328.99,107.15094902481792,6439.096514906294,6673.74,234.64348509370575
43,1.7916666666666667,7.374779493532719,13.5514042877936,6047.447334457896,93.13425566472239,7.138966790891856,17.43769269358006,10.298725902688204,4015.061220818435,4354.08,339.01877918156515,22.813499401589507,7.189723984768342,7.212773844262992,0.023049859494649994,2.2011995429282325,0.0,0.0,50.26191767499994,7.24054604905073,10.484034327874458,3.243488278823728,682.418216398374,701.47,19.05178360162597,65.61426259475807,7.202982804394161,10.929035910196514,3.726053105802354,1023.4026019127782,1105.92,82.51739808722186,5723.083238672516,6161.47,438.38676132748424
44,1.8333333333333333,7.422680819961609,13.092239032104027,5555.23925537057,93.11271863645332,7.345431150416581,16.47396871781984,9.12853756740326,3558.0286290177755,3572.45,14.421370982224289,22.815073295418404,7.404302843091367,7.427832287842874,0.023529444751507533,2.2471536636533114,0.0,0.0,50.26676067250616,7.419323870088465,10.518064089689199,3.0987402196007343,652.0265677586759,657.0,4.973432241324076,65.6203894194622,7.406479161930614,10.793468028747686,3.386988866817072,930.3616418820619,932.17,1.8083581179380417,5142.663992322167,5161.62,18.95600767783253
45,1.875,7.320748554405839,12.714289507552278,5287.515955237179,93.09801661203004,7.393713057523286,16.425610496537107,9.031897439013822,3519.805374495517,3533.92,14.114625504483229,22.813733197630302,7.374223735478279,7.3986339102990115,0.0244101748207326,2.3311298847850197,0.0,0.0,50.26464291281281,7.353314972112851,10.190958590513116,2.837643618400265,597.0623374046899,640.33,43.267662595310185,65.61751463788234,7.365458382522825,10.501899741943253,3.136441359420428,861.5017677976672,919.91,58.40823220233278,4980.700609582659,5094.16,113.45939041734073
46,1.9166666666666667,7.259975070277299,12.437763617513795,5078.23722887374,93.08856489484042,7.334038314991113,16.37340127517082,9.039362960179709,3522.3571086547895,3489.26,0.0,22.81327461616907,7.312291113175524,7.33660962543162,0.02431851225609627,2.3223295845140193,0.0,0.0,50.26396742264577,7.2977517009925315,9.962504866414529,2.664753165421997,560.6773035157402,546.74,0.0,65.61619618987497,7.308330219359203,10.010561319644355,2.702231100285152,742.2201875477338,793.98,51.75981245226626,4827.576929302778,4829.98,2.403070697221665
47,1.9583333333333333,7.289401644032955,12.251100490949018,4868.406584344119,93.08602832325376,7.276217731353207,15.990532777393712,8.714315046040504,3395.6035705319186,3552.72,157.11642946808115,22.81417826479459,7.261966678684999,7.28600425769526,0.024037579010260934,2.2955924063192277,0.0,0.0,50.266290571286895,7.265077950434115,9.908941707043113,2.6438637566089973,556.3077789130399,568.12,11.812221086960108,65.61866253784305,7.262675769321189,9.661543457710428,2.398867688389239,658.9203082824233,681.41,22.489691717576648,4613.127250133701,4802.25,189.12274986629927
48,2.0,7.311210788259115,11.987799111440152,4591.654246242958,93.07390082934086,7.296415096978819,15.535477986252523,8.239062889273704,3209.9994494764846,3180.22,0.0,22.815166615755107,7.309410155294056,7.3332954014776375,0.0238852461835819,2.2811434174156346,0.0,0.0,50.269251572840254,7.314357458348888,9.863763287047199,2.549405828698311,536.4640423277255,537.82,1.3559576722745987,65.62183472024388,7.310899785666784,9.27380828774114,1.962908502074356,539.1972254330393,627.15,87.95277456696067,4287.941860654665,4345.19,57.248139345334494
49,2.0416666666666665,7.221998689175399,11.706901057377587,4405.855295162932,93.06632214484587,7.296903989760011,15.668116856312507,8.371212866552495,3261.2204802956003,3239.06,0.0,22.813982999188962,7.278977630002234,7.303347622285603,0.024369992283369335,2.327318004246244,0.0,0.0,50.266884793115686,7.26090648567718,9.779412944956013,2.518506459278833,529.9370263284545,528.34,0.0,65.61779815873005,7.272779942733107,8.734842677553875,1.4620627348207682,401.59369447725,440.56,38.96630552275002,4195.078519105551,4207.96,12.881480894448941
