user_id,avg_flow_kg_s,max_flow_kg_s,avg_T_sup_C,avg_T_ret_C,avg_delta_T_C,avg_Q_sup_kw,max_Q_sup_kw,avg_Q_unmet_kw,max_Q_unmet_kw
1,118.96874506378968,227.39620321232087,7.133283310001641,16.75463242089871,9.621349110897068,4812.275682254602,9227.24150641575,86.51550895051936,1385.665759168508
3,26.11583808441683,39.34649586865654,7.126929773857825,7.4259879853019415,0.29905821144411604,43.13328556095125,309.7834250783176,4.622594585316394,148.29945145855496
4,57.82049532707853,88.22312498019035,7.123037151482001,10.928567551872495,3.805530400390493,950.7500977658427,1817.8070740643866,24.990176080809153,234.64069617708333
6,75.48351950262499,115.1866433744848,7.1238934422183995,10.409050041882688,3.2851565996642895,1085.1382849554286,2326.7951766439023,32.19854046719029,335.7330543148655
