hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
0,0.0,24.64388860557218,6.998152128508815,7.449995363627084,0.45184323511826907,46.61183984348302,41.89,0.0,52.63370954794158,6.9575599573881375,7.036250166542007,0.07869020915386926,17.337397367480218,12.51,0.0,68.70928596842646,6.964884235397962,7.393448935654044,0.4285647002560822,123.26252384900393,149.85,26.587476150996068,187.21176105996716,204.25,17.03823894003284
1,0.041666666666666664,24.79303599844213,6.988926682558582,7.459721132968515,0.47079445040993306,48.86076584630072,48.23,0.0,52.95225644871054,6.974039809307034,7.064539535786744,0.09049972647970961,20.060001539234037,11.96,0.0,69.12494542086041,6.969785140354182,7.267437794179138,0.2976526538249553,86.12788536180169,83.49,0.0,155.04865274733646,143.68,0.0
2,0.08333333333333333,24.792974517992537,6.984356572043605,7.47039770685462,0.48604113481101496,50.44299729769489,43.96,0.0,52.952121368043414,6.984010788843128,7.078444043002809,0.0944332541596804,20.93184659296309,15.69,0.0,69.12494146306517,6.984069660614526,7.367210152818134,0.3831404922036086,110.8643853046187,72.97,0.0,182.23922919527666,132.62,0.0
3,0.125,24.793063872533555,6.982798095243314,7.517724729034904,0.5349266337915894,55.516700251817824,51.52,0.0,52.952283089754395,6.9833356040157435,7.0747446743959985,0.09140907038025503,20.26157521573105,13.66,0.0,69.12531395354306,6.982189406907341,7.447598534776181,0.46540912786884014,134.67011701013772,133.42,0.0,210.44839247768658,198.6,0.0
4,0.16666666666666666,24.793269980906537,6.983588716085501,7.616720373777424,0.6331316576919228,65.70933365726532,54.11,0.0,52.95265889390706,6.999138116317821,7.067485081344404,0.0683469650265831,15.149776657686283,14.37,0.0,69.125700466119,6.996711345083821,7.388159350778449,0.39144800569462745,113.26946623051124,120.54,7.270533769488765,194.12857654546286,189.02,0.0
5,0.20833333333333334,24.79308993558687,6.9878246097367045,7.593993365981462,0.6061687562447577,62.91054210596421,72.14,9.22945789403579,52.95224232497779,6.99867402847405,7.0489080295668565,0.0502340010928064,11.134772553058358,3.34,0.0,69.12542441789536,7.000582377787988,7.516921913674844,0.5163395358868561,149.40750550618893,90.37,0.0,223.4528201652115,165.85000000000002,0.0
6,0.25,24.79310489371346,6.990420142889791,7.489591706876859,0.4991715639870682,51.80599019149713,48.11,0.0,52.95235049396966,6.991419429530165,7.04984554192661,0.05842611239644491,12.950646723047155,6.34,0.0,69.12593904368771,6.990782816372201,7.70911121439623,0.7183283980240285,207.8563534808949,193.6,0.0,272.61299039543917,248.05,0.0
7,0.2916666666666667,24.79344875431697,6.992499791391091,7.46187528558808,0.46937549419698943,48.714312378335414,50.06,1.345687621664588,52.953237538458716,7.012946364583986,7.190548171524277,0.1776018069402916,39.36761654532637,7.0,0.0,69.12666282948531,7.0083478163526705,7.572119644175604,0.5637718278229338,163.13538991888456,207.49,44.35461008111545,251.21731884254635,264.55,13.332681157453663
8,0.3333333333333333,24.79342948082177,6.999733740710214,7.406019047127091,0.4062853064168772,42.16644070839945,41.81,0.0,52.95341241811252,7.031910192682585,7.3888077410151665,0.35689754833258114,79.11097568209719,59.67,0.0,69.12645159863102,7.031354772791805,7.473453857694391,0.4420990849025861,127.92726180221383,103.35,0.0,249.20467819271047,204.82999999999998,0.0
9,0.375,24.793060930105195,7.007912122584498,7.514222204091115,0.5063100815066166,52.546760467539826,36.94,0.0,52.95274860570662,7.011648659201,7.542823206237529,0.531174547036529,117.74025933932704,86.7,0.0,69.12567558382077,7.016197469356865,7.621133461241615,0.6049359918847497,175.04432579307255,137.23,0.0,345.33134559993937,260.87,0.0
10,0.4166666666666667,24.792892226269405,7.008579873470486,7.643121516865802,0.6345416433953162,65.85466511058686,62.94,0.0,52.95239819439062,6.985005560284513,7.606616079770027,0.6216105194855137,137.78540379990486,137.36,0.0,69.12552890913848,6.98789117048561,7.822211796287453,0.8343206258018432,241.41856909755745,198.08,0.0,445.0586380080492,398.38,0.0
11,0.4583333333333333,24.79300539172927,7.002998140556935,7.576761946245707,0.5737638056887722,59.54722772989521,63.44,3.8927722701047855,52.95262593513395,6.985363615149035,7.554687450005018,0.5693238348559824,126.19614597607303,126.71,0.5138540239269673,69.1262445520756,6.983926918334124,8.002163589981766,1.0182366716476423,294.63946785960013,270.63,0.0,480.38284156556836,460.78,0.0
12,0.5,24.793305440516725,6.998966606518875,7.515663970687764,0.5166973641688886,53.62532049664437,50.14,0.0,52.953278773275834,7.007626639610233,7.52707278873843,0.5194461491281963,115.1416930440631,114.09,0.0,69.1271487853701,7.003279003888521,8.009249013980197,1.0059700100916764,291.09376421729866,304.89,13.79623578270133,459.8607777580061,469.12,9.259222241993882
13,0.5416666666666666,24.79337866278645,7.001779472603742,7.492484187533539,0.49070471492979717,50.92782960792621,51.68,0.7521703920737863,52.953480920283596,7.027395432458478,7.56926659893722,0.5418711664787415,120.1129352939568,104.53,0.0,69.12726167065372,7.025801825904052,7.959294296031514,0.9334924701274616,270.1216517548597,263.25,0.0,441.1624166567427,419.46000000000004,0.0
14,0.5833333333333334,24.79310716489178,7.008163370806608,7.499407804484827,0.4912444336782187,50.983286068593955,44.65,0.0,52.95293036095746,7.018568416692656,7.588150964897098,0.5695825482044423,126.25421813138502,124.19,0.0,69.12684603663622,7.021566652060991,8.128400155565119,1.1068335035041281,320.2788518480773,262.89,0.0,497.51635604805625,431.73,0.0
15,0.625,24.792990020361618,7.010481569694675,7.448578583482148,0.43809701378747334,45.46722225281786,51.92,6.4527777471821395,52.952625732594186,7.0004185700223305,7.48889523852528,0.48847666850294935,108.27558755574407,116.72,8.444412444255931,69.1271461120967,7.0018054453084035,8.420594063348045,1.418788618039641,410.54951871248556,364.36,0.0,564.2923285210475,533.0,0.0
16,0.6666666666666666,24.793004528583,7.008904519570038,7.403388966689929,0.3944844471198907,40.940983306801265,33.33,0.0,52.95264262829776,7.003434106003667,7.419694165803084,0.41626005979941727,92.26810580275017,87.99,0.0,69.12769908596256,7.002918665753062,8.645029620895842,1.6421109551427806,475.1752633584452,444.18,0.0,608.3843524679967,565.5,0.0
17,0.7083333333333334,24.793644298117044,7.008251394628828,7.423890145852527,0.41563875122369875,43.13756449732562,43.08,0.0,52.9539337779176,7.030044623415387,7.352803993028675,0.322759369613288,71.54450949977297,84.68,13.135490500227036,69.12906690088491,7.0219665639720255,8.43751954869004,1.4155529847180137,409.6246173279868,494.1,84.47538267201321,524.3066913250855,621.86,97.55330867491455
18,0.75,24.793769942198477,7.017291506035951,7.420190729985122,0.4028992239491709,41.815589338282585,37.61,0.0,52.95414368889289,7.072964568509482,7.327132625568158,0.25416805705867596,56.34042809596522,46.25,0.0,69.12880042939165,7.070786620180475,8.148319140092465,1.0775325199119896,311.8089887783843,311.69,0.0,409.9650062126321,395.55,0.0
