user_id,avg_flow_kg_s,max_flow_kg_s,avg_T_sup_C,avg_T_ret_C,avg_delta_T_C,avg_Q_sup_kw,max_Q_sup_kw,avg_Q_unmet_kw,max_Q_unmet_kw
3,26.048362404365452,33.707509838938506,7.016098303772243,7.234266334542062,0.21816803076981717,24.029770774528988,38.306020568272615,0.06609620352507288,1.586308884601749
4,55.63467199600914,71.99540556186403,7.0199206223698605,7.838785731512652,0.8188651091427911,192.38036504893293,293.7827529952424,3.9695781087898845,29.256392242062645
6,72.62796830356784,93.9930177083671,7.019665916002343,7.855414096790258,0.8357481807879142,256.31608667367624,391.26900869268934,5.359386668885466,39.419093554155836
