hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
10,0.4166666666666667,24.878906957522794,7.006580874677565,7.254725536637684,0.24814466196011953,25.842555467632625,22.78727272727273,0.0,53.13675067673548,7.009648252257828,7.963355212417027,0.9537069601591988,212.13345718926686,205.08545454545455,0.0,69.36613110709645,7.008470132910215,7.981951353848817,0.9734812209386021,282.66645644405133,273.4472727272727,0.0,520.6424691009508,501.32,0.0
11,0.4583333333333333,25.644597409960063,7.008054123932633,7.2588126366624905,0.25075851272985794,26.91849623004063,23.144545454545455,0.0,54.772326850493236,7.017375662249092,7.976377851538477,0.959002189289385,219.8771067817371,208.3009090909091,0.0,71.50193087510006,7.016202042014992,7.995040646294866,0.9788386042798738,292.97332702552023,277.7345454545454,0.0,539.768930037298,509.17999999999995,0.0
12,0.5,27.74150884541646,7.011478032260679,7.26707629761044,0.2555982653497608,29.681592922561638,24.379545454545458,0.0,59.25148960827904,7.0256171982767555,7.988384689315307,0.9627674910385515,238.79207784806397,219.4159090909091,0.0,77.35103409292473,7.024377695327524,8.006929284331502,0.982551589003978,318.1417827878097,292.55454545454546,0.0,586.6154535584353,536.35,0.0
13,0.5416666666666666,28.93265567662424,7.01692139320705,7.275707720272317,0.25878632706526705,31.342154658422903,26.951818181818137,0.0,61.795877239630755,7.033432843502018,7.999615649942006,0.9661828064399884,249.929793613422,242.56636363636326,0.0,80.67364519336729,7.032576229726306,8.01853127607378,0.985955046347474,332.9568996335147,323.4218181818176,0.0,614.2288479053595,592.939999999999,0.0
14,0.5833333333333334,29.24008635442175,7.023136752453138,7.282696032692117,0.259559280238979,31.76979672601715,26.6,0.0,62.45257531416934,7.038094986478085,8.004922779741868,0.966827793263783,252.75438701543698,239.40000000000003,0.0,81.53120782081695,7.037512206909998,8.024106918331134,0.9865947114211355,336.71454987921607,319.2,0.0,621.2387336206702,585.2,0.0
15,0.625,33.707509838938506,7.029903199536808,7.301385264294454,0.27148206475764525,38.306020568272615,27.510909090909088,0.0,71.99540556186403,7.048637510820705,8.023452704824132,0.9748151940034271,293.7827529952424,247.59818181818184,0.0,93.9930177083671,7.046728026845824,8.04117271632635,0.9944446894805266,391.26900869268934,330.1309090909091,0.0,723.3577822562044,605.24,0.0
16,0.6666666666666666,32.51663793152567,7.039503596668358,7.306860989739239,0.26735739307088124,36.391257015286996,34.51954545454545,0.0,69.4515927695801,7.061365466266728,8.029359719483407,0.9679942532166796,281.41951684884646,310.6759090909091,29.256392242062645,90.67111880491093,7.061245765156394,8.048773468736423,0.987527703580029,374.8154519003896,414.2345454545454,39.419093554155836,692.626225764523,759.43,66.80377423547691
17,0.7083333333333334,25.957468750908006,7.046361081060689,7.290849276310542,0.2444881952498532,26.56558956465434,25.08681818181818,0.0,55.44061917173402,7.051195605811237,7.9811453752626305,0.9299497694513938,215.81756439714766,225.78136363636364,9.963799239215973,72.37462226067017,7.052499439485657,8.001610226506697,0.9491107870210405,287.5427642298173,301.04181818181814,13.49905395200085,529.9259181916193,551.91,21.984081808380665
18,0.75,24.79353972628434,7.0488435952276145,7.271324405970291,0.22248081074267656,23.090339426362114,21.485000000000003,0.0,52.954309428264885,7.051509070588472,7.897487800567483,0.8459787299790111,187.52534656344568,193.365,5.839653436554329,69.12784662504508,7.050914631132364,7.914318177808113,0.863403546675749,249.84236419920703,257.82,7.977635800792967,460.4580501890148,472.67,12.211949810985232
19,0.7916666666666666,24.793581958153183,7.050500827752674,7.251400768465133,0.20089994071245876,20.850588002822143,18.955454545454547,0.0,52.95431450639778,7.05602430570928,7.81112602977297,0.7551017240636897,167.38095303912016,170.5990909090909,3.2181378699707466,69.1277895722078,7.055563037154938,7.826153213404511,0.7705901762495726,222.98485257309943,227.46545454545452,4.480601972355089,411.21639361504174,417.02,5.803606384958243
20,0.8333333333333334,24.793467722227543,7.052131928811418,7.246138431203424,0.19400650239200612,20.13505329545613,16.990454545454547,0.0,52.954035341044346,7.051707808884037,7.778005709387856,0.7262979005038197,160.99525403822375,152.91409090909093,0.0,69.12740311719081,7.053210936458914,7.794420426207976,0.7412094897490622,214.4817957864267,203.88545454545454,0.0,395.61210312010655,373.79,0.0
21,0.875,24.793227048669724,7.05135690064957,7.262386924642419,0.21103002399284865,21.901634641366677,17.54,0.0,52.953572392742046,7.034341034407761,7.832551427772998,0.7982103933652374,176.93423248286598,157.86,0.0,69.12684107336442,7.037609954680419,7.852312642543901,0.8147026878634822,235.74640802395962,210.48,0.0,434.58227514819225,385.88,0.0
22,0.9166666666666666,24.79333234791452,7.046124927015859,7.259372395892849,0.21324746887699053,22.131864931363832,20.558636363636364,0.0,52.953805991156486,7.026325517371744,7.833238225282312,0.806912707910568,178.8640083574678,185.0277272727273,6.163718915259494,69.1271412137955,7.025397997352191,7.848911489458951,0.82351349210676,238.29698066494075,246.70363636363635,8.406655698695602,439.29285395377235,452.29,12.99714604622767
23,0.9583333333333334,24.793532234069996,7.041520580303308,7.229716043562224,0.188195463258916,19.532002771401192,17.948636363636364,0.0,52.954151595863934,7.043721390155242,7.745131352158388,0.7014099620031464,155.47879575438517,161.5377272727273,6.058931518342121,69.12752515440567,7.041160442743751,7.756905097522669,0.7157446547789181,207.11347064213342,215.38363636363636,8.270165721502934,382.1242691679198,394.87,12.745730832080199
