day,hour_in_day,hour,sim_cooling_load_kw,Q_chiller1_kw,Q_chiller2_kw,Q_ice_discharge_kw,Q_ice_charge_kw,Tank_SOC_start_kWh,Tank_SOC_end_kWh,P_chiller_kw,P_ice_make_kw,P_pump_kw,P_total_kw,P_total_kva,P_target_kva,P_excess_kva,tou_price,hourly_energy_cost,solver_status
6,3,123,4524.5469717655005,4524.547,0.0,0.0,4627.5781,13299.367,17926.945,808.0991248437219,1091.409929245283,140.49093943531,2039.999993524315,2399.999992381547,2400.0,0.0,0.2203,449.41199857340655,Optimal
6,4,124,4567.161871238675,4567.1619,0.0,0.0,4591.6931,17926.945,22518.638,815.7102875513484,1082.9464858490567,141.34323742477352,2040.0000108251788,2400.0000127355047,2400.0,0.0,0.2203,449.4120023847869,Optimal
6,5,125,4523.661628131746,4523.6616,0.0,0.0,4628.3237,22518.638,27146.962,807.940989462404,1091.5857783018866,140.4732325626349,2040.0000003269254,2400.000000384618,2400.0,0.0,0.2203,449.41200007202167,Optimal
6,6,126,4599.339063395515,4599.3391,0.0,0.0,4564.5974,27146.962,31711.559,821.457242364708,1076.5559905660375,141.98678126791032,2040.000014198656,2400.0000167043013,2400.0,0.0,0.2203,449.4120031279639,Optimal
6,7,127,5590.366365351653,5590.3664,0.0,0.0,3730.075,31711.559,35441.634,998.4580103589926,879.7346698113207,161.80732730703306,2040.0000074773466,2400.0000087968783,2400.0,0.0,0.2203,449.41200164725944,Optimal
6,8,128,8614.044319437391,7032.0,1582.0443,0.0,0.0,35441.634,35441.634,1549.453272887651,0.0,222.28088638874783,1771.734159276399,2084.3931285604694,2400.0,0.0,0.9564,1694.486549931948,Optimal
6,9,129,10754.436454073293,4353.4965,0.0,6400.94,0.0,35441.634,29040.694,777.548937310234,0.0,265.0887290814659,1042.6376663917,1226.6325486961175,2400.0,0.0,1.1477,1196.6352497177538,Optimal
6,10,130,11556.523576445266,5155.5836,0.0,6400.94,0.0,29040.694,22639.754,920.8043579210573,0.0,281.13047152890533,1201.9348294499628,1414.0409758234857,2400.0,0.0,1.1477,1379.4606037597223,Optimal
6,11,131,12377.037755639652,7032.0,2622.3465,2722.6913,0.0,22639.754,19917.063,1742.459246913625,0.0,297.540755112793,2040.000002026418,2400.000002384021,2400.0,0.0,0.2203,449.4120004464199,Optimal
6,12,132,12575.476621850768,7032.0,2600.9548,2942.5218,0.0,19917.063,16974.541,1738.490471403421,0.0,301.50953243701537,2040.0000038404364,2400.0000045181605,2400.0,0.0,0.2203,449.41200084604816,Optimal
6,13,133,12490.454129388138,7032.0,2610.1202,2848.3339,0.0,16974.541,14126.207,1740.1909166724377,0.0,299.80908258776276,2039.9999992602004,2399.9999991296477,2400.0,0.0,0.5796,1182.3839995712121,Optimal
6,14,134,12066.950898522799,7032.0,2655.7739,2379.177,0.0,14126.207,11747.03,1748.6609908839405,0.0,291.339017970456,2040.0000088543966,2400.000010416937,2400.0,0.0,0.5796,1182.3840051320083,Optimal
6,15,135,11746.57402648501,5345.634,0.0,6400.94,0.0,11747.03,5346.09,954.7479907126273,0.0,284.9314805297002,1239.6794712423275,1458.4464367556795,2400.0,0.0,1.1477,1422.7801291448193,Optimal
6,16,136,11262.696558707516,5916.6065,0.0,5346.09,0.0,5346.09,0.0,1056.7255759957134,0.0,275.25393117415035,1331.9795071698636,1567.0347143174865,2400.0,0.0,1.1477,1528.7128803788523,Optimal
6,17,137,9555.679480507439,7032.0,2523.6795,0.0,0.0,0.0,0.0,1724.1536810509165,0.0,241.11358961014878,1965.2672706610651,2312.0791419541943,2400.0,0.0,0.9564,1879.5816176602427,Optimal
6,18,138,7534.394692139487,7032.0,502.39469,0.0,0.0,0.0,0.0,1349.1472227948868,0.0,200.68789384278975,1549.8351166376765,1823.335431338443,2400.0,0.0,0.9564,1482.2623055522738,Optimal
6,19,139,6509.84025941799,6509.8403,0.0,0.0,0.0,0.0,0.0,1162.6791034113235,0.0,180.1968051883598,1342.8759085996833,1579.8540101172746,2400.0,0.0,0.9564,1284.326518984737,Optimal
6,20,140,6106.850238496939,6106.8502,0.0,0.0,0.0,0.0,0.0,1090.7037328094302,0.0,172.13700476993878,1262.840737579369,1485.694985387493,2400.0,0.0,0.9564,1207.7808814209086,Optimal
6,21,141,5707.439371308332,5707.4394,0.0,0.0,0.0,0.0,0.0,1019.3676370780496,0.0,164.14878742616662,1183.5164245042163,1392.3722641226075,2400.0,0.0,0.9564,1131.9151083958325,Optimal
6,22,142,5354.918962013372,5354.919,0.0,0.0,0.0,0.0,0.0,956.4063225575995,0.0,157.09837924026743,1113.504701797867,1310.0055315269024,2400.0,0.0,0.9564,1064.9558967994801,Optimal
6,23,143,5073.53145832906,5073.5315,0.0,0.0,0.0,0.0,0.0,906.1495802821933,0.0,151.4706291665812,1057.6202094487744,1244.2590699397347,2400.0,0.0,0.5796,612.9966733965097,Optimal
7,0,144,4848.6237323827845,4848.6237,0.0,0.0,4354.6802,0.0,4354.6802,865.980300053581,1027.047216981132,146.9724746476557,2039.9999916823685,2399.9999902145514,2400.0,0.0,0.2203,449.41199816762577,Optimal
7,1,145,4694.278903985152,4694.2789,0.0,0.0,4484.6506,4354.6802,8839.3308,838.4138060367923,1057.7006132075471,143.88557807970307,2039.9999973240424,2399.9999968518146,2400.0,0.0,0.2203,449.41199941048654,Optimal
7,2,146,4638.522866670571,4638.5229,0.0,0.0,4531.6015,8839.3308,13370.932,828.4555992141453,1068.7739386792452,142.7704573334114,2039.9999952268017,2399.9999943844728,2400.0,0.0,0.2203,449.41199894846443,Optimal
7,3,147,4525.187197915556,4525.1872,0.0,0.0,4627.039,13370.932,17997.971,808.2134666904805,1091.2827830188678,140.50374395831113,2039.9999936676595,2399.999992550188,2400.0,0.0,0.2203,449.4119986049854,Optimal
7,4,148,4451.437637405604,4451.4376,0.0,0.0,4689.1419,17997.971,22687.113,795.0415431327023,1105.9296933962262,139.02875274811208,2039.9999892770404,2399.9999873847537,2400.0,0.0,0.2203,449.411997637732,Optimal
7,5,149,4583.230314952665,4583.2303,0.0,0.0,4578.1622,22687.113,27265.276,818.5801571709234,1079.7552358490566,141.6646062990533,2039.9999993190333,2399.999999198863,2400.0,0.0,0.2203,449.41199984998303,Optimal
7,6,150,4799.0215314320885,4799.0215,0.0,0.0,4396.4491,27265.276,31661.725,857.1211823539917,1036.8983726415092,145.98043062864178,2039.999985624143,2399.999983087227,2400.0,0.0,0.2203,449.4119968329987,Optimal
7,7,151,5682.351981508549,5682.352,0.0,0.0,3652.6159,31661.725,35314.341,1014.8869440971602,861.4660141509434,163.64703963017098,2039.9999978782744,2399.9999975038522,2400.0,0.0,0.2203,449.4119995325838,Optimal
7,8,152,8793.411502563002,7032.0,803.10468,958.30682,0.0,35314.341,34356.034,1404.9375734442374,0.0,225.86823005126004,1630.8058034954975,1918.5950629358795,2400.0,0.0,0.9564,1559.702670463094,Optimal
7,9,153,10986.130370478464,4585.1904,0.0,6400.94,0.0,34356.034,27955.094,818.9302375424184,0.0,269.72260740956926,1088.6528449519876,1280.7680528846913,2400.0,0.0,1.1477,1249.446870151396,Optimal
7,10,154,11363.10536162279,4962.1654,0.0,6400.94,0.0,27955.094,21554.154,886.2592248615824,0.0,277.2621072324558,1163.5213320940381,1368.8486259929862,2400.0,0.0,1.1477,1335.3734328443275,Optimal
7,11,155,11780.578724242388,7032.0,2686.6448,2061.934,0.0,21554.154,19492.22,1754.3884305870947,0.0,285.6115744848478,2040.0000050719425,2400.000005966991,2400.0,0.0,0.2203,449.41200111734895,Optimal
7,12,156,11771.182725681338,7032.0,2687.6577,2051.5251,0.0,19492.22,17440.695,1754.5763526650167,0.0,285.42365451362673,2040.0000071786435,2400.000008445463,2400.0,0.0,0.2203,449.4120015814552,Optimal
7,13,157,11679.178233787634,7032.0,2697.5757,1949.6025,0.0,17440.695,15491.092,1756.4164268765194,0.0,283.58356467575265,2039.9999915522721,2399.9999900614966,2400.0,0.0,0.5796,1182.3839951036969,Optimal
7,14,158,12023.038824886466,7032.0,2660.5076,2330.5313,0.0,15491.092,13160.561,1749.5392283607493,0.0,290.4607764977293,2040.0000048584786,2400.0000057158572,2400.0,0.0,0.5796,1182.3840028159743,Optimal
7,15,159,12064.793527834048,5663.8535,0.0,6400.94,0.0,13160.561,6759.621,1011.5830505447401,0.0,291.29587055668094,1302.878921101421,1532.7987307075541,2400.0,0.0,1.1477,1495.3141377481006,Optimal
7,16,160,11709.122788535882,5308.1828,0.0,6400.94,0.0,6759.621,358.68098,948.0590819789247,0.0,284.18245577071764,1232.2415377496422,1449.695926764285,2400.0,0.0,1.1477,1414.2436128752643,Optimal
7,17,161,10243.069274440377,7032.0,2852.3883,358.68098,0.0,358.68098,0.0,1785.1386161158516,0.0,254.86138548880754,2040.0000016046592,2400.0000018878345,2400.0,0.0,0.9564,1951.0560015346962,Optimal
7,18,162,7703.331816640194,7032.0,671.33182,0.0,0.0,0.0,0.0,1380.4899185277254,0.0,204.06663633280388,1584.5565548605293,1864.1841821888581,2400.0,0.0,0.9564,1515.4698890686102,Optimal
7,19,163,6133.51211707151,6133.5121,0.0,0.0,0.0,0.0,0.0,1095.465636720843,0.0,172.6702423414302,1268.135879062273,1491.9245636026742,2400.0,0.0,0.9564,1212.845154735158,Optimal
7,20,164,5669.454231704496,5669.4542,0.0,0.0,0.0,0.0,0.0,1012.5833541703876,0.0,163.38908463408993,1175.9724388044774,1383.496986828797,2400.0,0.0,0.9564,1124.7000404726023,Optimal
7,21,165,5384.9429183005805,5384.9429,0.0,0.0,0.0,0.0,0.0,961.7686908376495,0.0,157.69885836601162,1119.467549203661,1317.0206461219543,2400.0,0.0,0.9564,1070.6587640583814,Optimal
7,22,166,5214.044450739464,5214.0445,0.0,0.0,0.0,0.0,0.0,931.2456688694409,0.0,154.2808890147893,1085.5265578842302,1277.0900680990944,2400.0,0.0,0.9564,1038.1975999604779,Optimal
7,23,167,5012.742376130432,5012.7424,0.0,0.0,0.0,0.0,0.0,895.2924450794785,0.0,150.25484752260866,1045.547292602087,1230.0556383553965,2400.0,0.0,0.5796,605.9992107921696,Optimal
8,0,168,4789.285553004271,4789.2856,0.0,0.0,4404.6476,0.0,4404.6476,855.3823182711199,1038.8319811320755,145.78571106008542,2040.000010463281,2400.0000123097425,2400.0,0.0,0.2203,449.41200230506075,Optimal
8,1,169,4635.28703818866,4635.287,0.0,0.0,4534.3264,4404.6476,8938.974,827.8776567244151,1069.416603773585,142.70574076377318,2040.0000012617734,2400.0000014844395,2400.0,0.0,0.2203,449.4120002779687,Optimal
8,2,170,4523.162796952133,4523.1628,0.0,0.0,4628.7437,8938.974,13567.718,807.8519021253795,1091.6848349056604,140.46325593904265,2039.9999929700828,2399.999991729509,2400.0,0.0,0.2203,449.4119984513092,Optimal
8,3,171,4449.445992216805,4449.446,0.0,0.0,4690.819,13567.718,18258.537,794.6858367565636,1106.3252358490568,138.98891984433612,2039.9999924499566,2399.999991117596,2400.0,0.0,0.2203,449.41199833672545,Optimal
8,4,172,4311.804644262589,4311.8046,0.0,0.0,4806.7238,18258.537,23065.261,770.1026254688337,1133.6612735849055,136.23609288525176,2039.9999919389911,2399.99999051646,2400.0,0.0,0.2203,449.41199822415973,Optimal
8,5,173,4385.848444835012,4385.8484,0.0,0.0,4744.3731,23065.261,27809.634,783.3270941239507,1118.9559198113207,137.71696889670022,2039.9999828319715,2399.9999798023196,2400.0,0.0,0.2203,449.4119962178833,Optimal
8,6,174,4701.978740500063,4701.9787,0.0,0.0,4478.1667,27809.634,32287.8,839.7890158956956,1056.1713915094338,144.03957481000128,2039.9999822151308,2399.9999790766246,2400.0,0.0,0.2203,449.4119960819933,Optimal
8,7,175,5301.258034419591,5301.258,0.0,0.0,3973.5268,32287.8,36261.327,946.8222896945882,937.1525471698113,156.02516068839182,2039.9999975527915,2399.9999971209313,2400.0,0.0,0.2203,449.41199946087994,Optimal
8,8,176,8348.346594913306,7032.0,0.0,1316.3466,0.0,36261.327,34944.981,1255.9385604572244,0.0,216.96693189826613,1472.9054923554904,1732.8299910064593,2400.0,0.0,0.9564,1408.686812888791,Optimal
8,9,177,10701.937911313675,4300.9979,0.0,6400.94,0.0,34944.981,28544.041,768.1725129487409,0.0,264.0387582262735,1032.2112711750144,1214.36620138237,2400.0,0.0,1.1477,1184.668875927564,Optimal
8,10,178,11056.93207587467,4655.9921,0.0,6400.94,0.0,28544.041,22143.101,831.5756563672085,0.0,271.1386415174934,1102.7142978847019,1297.3109386878846,2400.0,0.0,1.1477,1265.5851996822723,Optimal
8,11,179,11362.5164726073,7032.0,2731.7119,1598.8046,0.0,22143.101,20544.296,1762.7496736297662,0.0,277.250329452146,2040.0000030819122,2400.000003625779,2400.0,0.0,0.2203,449.4120006789452,Optimal
8,12,180,11574.5457307508,7032.0,2708.8551,1833.6906,0.0,20544.296,18710.605,1758.509079937744,0.0,281.490914615016,2039.99999455276,2399.9999935914825,2400.0,0.0,0.2203,449.411998799973,Optimal
8,13,181,11409.428562653788,7032.0,2726.6548,1650.7738,0.0,18710.605,17059.832,1761.8114361529572,0.0,278.1885712530758,2040.000007406033,2400.00000871298,2400.0,0.0,0.5796,1182.3840042925367,Optimal
8,14,182,11358.727803007316,7032.0,2732.1203,1594.6075,0.0,17059.832,15465.224,1762.8254435741076,0.0,277.1745560601463,2039.999999634254,2399.999999569711,2400.0,0.0,0.5796,1182.3839997880136,Optimal
8,15,183,11653.267172169657,5252.3272,0.0,6400.94,0.0,15465.224,9064.2841,938.0830862654044,0.0,283.06534344339315,1221.1484297087975,1436.6452114221147,2400.0,0.0,1.1477,1401.5120527767867,Optimal
8,16,184,11293.726463091332,4892.7865,0.0,6400.94,0.0,9064.2841,2663.3441,873.8679228433649,0.0,275.87452926182664,1149.7424521051917,1352.6381789472844,2400.0,0.0,1.1477,1319.5594122811283,Optimal
8,17,185,9621.292438167851,7032.0,0.0,2589.2924,0.0,2663.3441,74.051668,1255.9385604572244,0.0,242.42584876335704,1498.3644092205814,1762.7816579065664,2400.0,0.0,0.9564,1433.035720978564,Optimal
8,18,186,7522.0512217120495,7032.0,415.99955,74.051668,0.0,74.051668,0.0,1333.1184398635323,0.0,200.441024434241,1533.5594642977733,1804.187605056204,2400.0,0.0,0.9564,1466.6962716543903,Optimal
8,19,187,6679.61181854974,6679.6118,0.0,0.0,0.0,0.0,0.0,1193.0008572959457,0.0,183.5922363709948,1376.5930936669406,1619.521286666989,2400.0,0.0,0.9564,1316.573634783062,Optimal
8,20,188,6213.301681698238,6213.3017,0.0,0.0,0.0,0.0,0.0,1109.7163243436328,0.0,174.26603363396475,1283.9823579775975,1510.5674799736441,2400.0,0.0,0.9564,1228.0007271697743,Optimal
8,21,189,5686.808586700157,5686.8086,0.0,0.0,0.0,0.0,0.0,1015.6829076620826,0.0,163.73617173400316,1179.4190793960856,1387.551858113042,2400.0,0.0,0.9564,1127.9964075344162,Optimal
8,22,190,5234.898382721992,5234.8984,0.0,0.0,0.0,0.0,0.0,934.9702446865512,0.0,154.69796765443982,1089.668212340991,1281.9626027541071,2400.0,0.0,0.9564,1042.1586782829238,Optimal
8,23,191,4856.314497551375,4856.3145,0.0,0.0,0.0,0.0,0.0,867.3539024825862,0.0,147.1262899510275,1014.4801924336138,1193.506108745428,2400.0,0.0,0.5796,587.9927195345225,Optimal
9,0,192,4638.22827688328,4638.2283,0.0,0.0,4531.8496,0.0,4531.8496,828.4029826754777,1068.8324528301885,142.7645655376656,2040.0000010433318,2400.0000012274495,2400.0,0.0,0.2203,449.412000229846,Optimal
9,1,193,4533.88112036052,4533.8811,0.0,0.0,4619.7181,4531.8496,9151.5677,809.7662261118056,1089.5561556603773,140.6776224072104,2040.0000041793933,2400.0000049169334,2400.0,0.0,0.2203,449.41200092072035,Optimal
9,2,194,4473.084727719577,4473.0847,0.0,0.0,4670.9134,9151.5677,13822.481,798.9077871048402,1101.6305188679246,139.46169455439156,2040.0000005271563,2400.000000620184,2400.0,0.0,0.2203,449.4120001161325,Optimal
9,3,195,4409.921879336518,4409.9219,0.0,0.0,4724.1014,13822.481,18546.582,787.6267011966423,1114.1748584905658,138.19843758673036,2039.9999972739386,2399.999996792869,2400.0,0.0,0.2203,449.41199939944863,Optimal
9,4,196,4388.9970157758335,4388.997,0.0,0.0,4741.7218,18546.582,23288.304,783.8894445436686,1118.3306132075472,137.77994031551668,2039.9999980667326,2399.999997725568,2400.0,0.0,0.2203,449.4119995741012,Optimal
9,5,197,4385.35343197187,4385.3534,0.0,0.0,4744.79,23288.304,28033.094,783.2386854795499,1119.0542452830189,137.7070686394374,2039.999999402006,2399.9999992964777,2400.0,0.0,0.2203,449.41199986826194,Optimal
9,6,198,4473.008613115792,4473.0086,0.0,0.0,4670.9775,28033.094,32704.072,798.8941953920342,1101.6456367924527,139.46017226231584,2040.0000044468027,2400.0000052315327,2400.0,0.0,0.2203,449.41200097963065,Optimal
9,7,199,4835.438359744528,4835.4384,0.0,0.0,4365.7833,32704.072,37069.855,863.6253616717271,1029.6658726415094,146.70876719489056,2040.000001508127,2400.0000017742673,2400.0,0.0,0.2203,449.4120003322404,Optimal
9,8,200,5512.514989588156,0.0,0.0,5512.515,0.0,37069.855,31557.34,0.0,0.0,160.25029979176313,160.25029979176313,188.5297644608978,2400.0,0.0,0.9564,153.26338672084225,Optimal
9,9,201,6482.14508021356,81.20508,0.0,6400.94,0.0,31557.34,25156.4,14.503497053045185,0.0,179.6429016042712,194.14639865731638,228.40752783213694,2400.0,0.0,1.1477,222.821821739002,Optimal
9,10,202,7236.78894724494,835.84895,0.0,6400.94,0.0,25156.4,18755.46,149.2853991784247,0.0,194.73577894489878,344.02117812332347,404.73079779214527,2400.0,0.0,1.1477,394.8331061321383,Optimal
9,11,203,7337.776997295311,7032.0,305.777,0.0,2249.64,18755.46,21005.1,1312.6689871733654,530.5754716981131,196.75553994590624,2039.9999988173847,2399.9999986086877,2400.0,0.0,0.2203,449.4119997394698,Optimal
9,12,204,7409.269584706776,7032.0,377.26958,0.0,2187.3384,21005.1,23192.438,1325.9329166724378,515.8816981132076,198.18539169413552,2040.000006479781,2400.000007623272,2400.0,0.0,0.2203,449.41200142749574,Optimal
9,13,205,7575.981019038583,7032.0,543.98102,0.0,2042.059,23192.438,25234.497,1356.862682906204,481.61768867924525,201.51962038077167,2039.999991966221,2399.999990548495,2400.0,0.0,0.5796,1182.3839953436216,Optimal
9,14,206,7613.273472435574,7032.0,581.27347,0.0,2009.5608,25234.497,27244.058,1363.7815047985973,473.95301886792447,202.26546944871149,2039.9999931152333,2399.9999919002744,2400.0,0.0,0.5796,1182.3839960095893,Optimal
9,15,207,7722.375572030068,1321.4356,0.0,6400.94,0.0,27244.058,20843.118,236.01278799785675,0.0,204.44751144060135,440.4602994384581,518.1885875746566,2400.0,0.0,1.1477,505.51628566551835,Optimal
9,16,208,7496.814638563958,1095.8746,0.0,6400.94,0.0,20843.118,14442.178,195.7268440792999,0.0,199.93629277127917,395.66313685057906,465.48604335362245,2400.0,0.0,1.1477,454.1025821634096,Optimal
9,17,209,7179.182022122708,778.24202,0.0,6400.94,0.0,14442.178,8041.2383,138.99661010894803,0.0,193.58364044245417,332.5802505514022,391.2708830016496,2400.0,0.0,0.9564,318.079751627361,Optimal
9,18,210,6852.004106338775,451.06411,0.0,6400.94,0.0,8041.2383,1640.2983,80.56154849080193,0.0,187.0400821267755,267.6016306175774,314.8254477853852,2400.0,0.0,0.9564,255.93419952265106,Optimal
9,19,211,6293.898030320023,4653.5997,0.0,1640.2983,0.0,1640.2983,0.0,831.1483657796034,0.0,175.87796060640045,1007.0263263860038,1184.7368545717693,2400.0,0.0,0.9564,963.1199785555741,Optimal
9,20,212,5939.3761525837335,5939.3762,0.0,0.0,0.0,0.0,0.0,1060.792320057153,0.0,168.78752305167467,1229.5798431088276,1446.5645213045032,2400.0,0.0,0.9564,1175.9701619492828,Optimal
9,21,213,5703.34716906295,5703.3472,0.0,0.0,0.0,0.0,0.0,1018.6367565636721,0.0,164.06694338125902,1182.703699944931,1391.416117582272,2400.0,0.0,0.9564,1131.137818627332,Optimal
9,22,214,5569.055496711574,5569.0555,0.0,0.0,0.0,0.0,0.0,994.6518128237185,0.0,161.3811099342315,1156.03292275795,1360.0387326564119,2400.0,0.0,0.9564,1105.6298873257035,Optimal
9,23,215,5339.343227548548,5339.3432,0.0,0.0,0.0,0.0,0.0,953.6244329344526,0.0,156.78686455097096,1110.4112974854236,1306.3662323357926,2400.0,0.0,0.5796,643.5943880225515,Optimal
10,0,216,5190.827000461919,5190.827,0.0,0.0,4066.5183,0.0,4066.5183,927.0989462404001,959.0845047169811,153.8165400092384,2039.9999909666196,2399.999989372494,2400.0,0.0,0.2203,449.4119980099463,Optimal
10,1,217,5095.062085209966,5095.0621,0.0,0.0,4147.1599,4066.5183,8213.6782,909.9950169673156,978.1037499999999,151.90124170419932,2040.0000086715147,2400.000010201782,2400.0,0.0,0.2203,449.4120019103347,Optimal
10,2,218,4982.773509649245,4982.7735,0.0,0.0,4241.7156,8213.6782,12455.394,889.9398999821397,1000.4046226415095,149.65547019298492,2039.999992816634,2399.999991548981,2400.0,0.0,0.2203,449.41199841750444,Optimal
10,3,219,4851.225530176046,4851.2255,0.0,0.0,4352.4893,12455.394,16807.883,866.4449901768172,1026.5304952830188,147.02451060352092,2039.9999960633568,2399.999995368655,2400.0,0.0,0.2203,449.4119991327575,Optimal
10,4,220,4705.226622197472,4705.2266,0.0,0.0,4475.4318,16807.883,21283.315,840.3691016252902,1055.5263679245284,144.10453244394944,2040.0000019937681,2400.0000023456096,2400.0,0.0,0.2203,449.4120004392271,Optimal
10,5,221,4625.376821488452,4625.3768,0.0,0.0,4542.6715,21283.315,25825.986,826.1076620825147,1071.3847877358492,142.50753642976906,2039.999986248133,2399.999983821333,2400.0,0.0,0.2203,449.4119969704637,Optimal
10,6,222,4621.478785802355,4621.4788,0.0,0.0,4545.954,25825.986,30371.94,825.4114663332738,1072.158962264151,142.4295757160471,2040.000004313472,2400.000005074673,2400.0,0.0,0.2203,449.41200095025783,Optimal
10,7,223,4801.760984838055,4801.761,0.0,0.0,4394.1423,30371.94,34766.083,857.6104661546706,1036.354316037736,146.0352196967611,2040.0000018891676,2400.0000022225504,2400.0,0.0,0.2203,449.4120004161836,Optimal
10,8,224,5472.47752549939,0.0,0.0,5472.4775,0.0,34766.083,29293.605,0.0,0.0,159.4495505099878,159.4495505099878,187.5877064823386,2400.0,0.0,0.9564,152.49755010775235,Optimal
10,9,225,6318.936938748461,0.0,0.0,6318.9369,0.0,29293.605,22974.668,0.0,0.0,176.37873877496924,176.37873877496924,207.50439855878733,2400.0,0.0,1.1477,202.42987849203217,Optimal
10,10,226,6920.04850410211,519.1085,0.0,6400.94,0.0,22974.668,16573.728,92.71450258974818,0.0,188.40097008204222,281.11547267179037,330.72408549622395,2400.0,0.0,1.1477,322.63622798541377,Optimal
10,11,227,7241.236486102474,7032.0,209.23649,0.0,2333.7695,16573.728,18907.498,1294.757946357039,550.4173349056604,194.82472972204948,2040.0000109847488,2400.000012923234,2400.0,0.0,0.2203,449.41200241994017,Optimal
10,12,228,7361.160847343238,7032.0,329.16085,0.0,2229.2623,18907.498,21136.76,1317.007363796742,525.7694103773584,197.22321694686477,2039.9999911209652,2399.999989554077,2400.0,0.0,0.2203,449.41199804394864,Optimal
10,13,229,7538.011501443548,7032.0,506.0115,0.0,2075.1473,21136.76,23211.907,1349.8182450583377,489.42153301886793,200.76023002887095,2040.0000081060764,2400.0000095365604,2400.0,0.0,0.5796,1182.3840046982818,Optimal
10,14,230,7595.572055322785,7032.0,563.57206,0.0,2024.9866,23211.907,25236.894,1360.4973842049053,477.591179245283,201.9114411064557,2040.000004556644,2400.0000053607578,2400.0,0.0,0.5796,1182.3840026410307,Optimal
10,15,231,7581.031200613536,1180.0912,0.0,6400.94,0.0,25236.894,18835.954,210.76820860868014,0.0,201.62062401227072,412.3888326209509,485.1633324952364,2400.0,0.0,1.1477,473.2986631990653,Optimal
10,16,232,7502.288782957304,1101.3488,0.0,6400.94,0.0,18835.954,12435.014,196.70455438471154,0.0,200.04577565914607,396.7503300438576,466.76509416924426,2400.0,0.0,1.1477,455.35035379133535,Optimal
10,17,233,6965.996406733849,565.05641,0.0,6400.94,0.0,12435.014,6034.0739,100.92095195570637,0.0,189.31992813467699,290.24088009038337,341.4598589298628,2400.0,0.0,0.9564,277.5863777184427,Optimal
10,18,234,6105.05238408089,70.978461,0.0,6034.0739,0.0,6034.0739,0.0,12.676988926594033,0.0,172.10104768161779,184.7780366082118,217.38592542142567,2400.0,0.0,0.9564,176.7217142120938,Optimal
10,19,235,5472.040163662741,5472.0402,0.0,0.0,0.0,0.0,0.0,977.324557956778,0.0,159.44080327325483,1136.7653612300328,1337.3710132118033,2400.0,0.0,0.9564,1087.2023914804033,Optimal
10,20,236,5111.21584211195,5111.2158,0.0,0.0,0.0,0.0,0.0,912.8801214502589,0.0,152.224316842239,1065.104438292498,1253.0640450499975,2400.0,0.0,0.9564,1018.665884782945,Optimal
10,21,237,4916.222612669009,4916.2226,0.0,0.0,0.0,0.0,0.0,878.0536881585997,0.0,148.32445225338017,1026.37814041198,1207.5036946023295,2400.0,0.0,0.9564,981.6280534900177,Optimal
10,22,238,4796.393212935258,4796.3932,0.0,0.0,0.0,0.0,0.0,856.6517592427219,0.0,145.92786425870514,1002.579623501427,1179.5054394134436,2400.0,0.0,0.9564,958.8671519167648,Optimal
10,23,239,4747.349150426438,4747.3492,0.0,0.0,0.0,0.0,0.0,847.8923379174852,0.0,144.94698300852878,992.8393209260139,1168.0462599129576,2400.0,0.0,0.5796,575.4496704087177,Optimal
