user_id,avg_flow_kg_s,max_flow_kg_s,avg_T_sup_C,avg_T_ret_C,avg_delta_T_C,avg_Q_sup_kw,max_Q_sup_kw,avg_Q_unmet_kw,max_Q_unmet_kw
3,25.045418465924364,36.68157575569448,7.02952795956459,8.448104400159272,1.4185764405946812,150.07399162724323,585.8150276887687,6.968277777217564,262.82262962016324
4,53.492395820502765,78.35055066362617,7.029149883353015,8.67968834946137,1.6505384661083546,377.55255204850937,1795.5385392574944,15.48405987662462,256.4826671748275
6,69.83132129480181,102.2926189258738,7.029195922278145,8.853689945872633,1.8244940235944902,540.9166306798791,1755.34916333978,15.3040861732603,198.56818671475003
