hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
396,16.5,25.793885802825532,6.86436847499087,9.642060284669416,2.7776918096785455,299.9162898893471,218.68,0.0,55.09347138070454,6.924933521945296,12.005749403515992,5.080815881570696,1171.7442173390987,1185.02,13.275782660901314,71.92262797478492,6.9151938176017795,11.219274438931672,4.304080621329892,1295.8214640156227,1192.88,0.0,2767.4819712440685,2596.58,0.0
397,16.541666666666668,25.795154779209778,6.874976503839472,9.55665425530329,2.681677751463818,289.5635891039466,380.16,90.59641089605344,55.095921896392625,6.930188554849093,11.711991605204615,4.781803050355522,1102.8345491591347,1149.02,46.185450840865315,71.92660249455051,6.929013595081049,11.641258117769834,4.712244522688785,1418.7850019493803,1390.64,0.0,2811.1831402124617,2919.82,108.63685978753847
398,16.583333333333332,25.21025347087948,6.893198931441942,9.030812275802523,2.137613344360581,225.5825949437945,195.55,0.0,53.84694677231023,6.978346167361429,11.84922622738993,4.870880060028502,1097.912532901407,1049.28,0.0,70.29572995458653,6.969361584932895,11.809552943490653,4.840191358557758,1424.264668627362,1435.69,11.425331372638084,2747.7597964725637,2680.52,0.0
399,16.625,25.210977310441812,6.920952078078992,9.28380555970854,2.362853481629548,249.35937331851045,252.15,2.790626681489556,53.848302410526195,7.0126157227817245,11.738809666128637,4.726193943346912,1065.3266217010257,1140.44,75.11337829897434,70.29767139209369,7.009609994365967,11.875673083995997,4.86606308963003,1431.9171763449613,1403.44,0.0,2746.6031713644975,2796.03,49.426828635502716
400,16.666666666666668,24.793802427807293,6.950808529115879,8.760272964102013,1.8094644349861335,187.79862649318196,242.61,54.81137350681806,52.95697134799142,7.052624206034286,11.064819563873595,4.012195357839309,889.4149693475829,983.51,94.09503065241711,69.13445614985659,7.041533268873086,12.019496346649142,4.977963077776056,1440.6067517060526,1451.35,10.743248293947318,2517.820347546817,2677.47,159.64965245318263
401,16.708333333333332,24.79537783118751,6.989942945456474,8.092424307290353,1.1024813618338785,114.4303458708961,127.75,13.319654129103895,52.960175047472376,7.18047348922171,10.243326717360606,3.062853228138896,679.0078916457,788.0,108.99210835429994,69.13866783197857,7.156926310684674,11.498910456939754,4.34198414625508,1256.6330124078424,1421.64,165.00698759215766,2050.0712499244387,2337.3900000000003,287.31875007556164
402,16.75,24.795635797553487,7.0530428852825695,8.003382805850999,0.9503399205684291,98.64008677226077,95.97,0.0,52.95980828964263,7.277174640266259,9.194833665600383,1.9176590253341237,425.12536429485976,562.14,137.01463570514022,69.13885258716616,7.271107974280358,11.050726074593634,3.779618100313275,1093.8790680066202,1081.9,0.0,1617.6445190737409,1740.0100000000002,122.36548092625935
403,16.791666666666668,24.795229192920676,7.119291333148396,7.906623608453296,0.7873322753049008,81.71944453306833,96.34,14.620555466931677,52.958010990997366,7.252448431005984,8.221478259117351,0.969029828111367,214.81669711642127,278.01,63.193302883578724,69.13759659710728,7.25726716132555,10.932957095423902,3.6756899340983518,1063.7813479445902,1096.89,33.10865205540995,1360.3174895940797,1471.2400000000002,110.92251040592055
404,16.833333333333332,24.79505423130619,7.164933622695246,7.491524953516221,0.3265913308209747,33.89759909192969,61.65,27.752400908070307,52.95753785448302,7.232072308036486,7.93307749818923,0.7010051901527445,155.39900822904093,140.24,0.0,69.1368575420866,7.2345071307782085,10.540880782117682,3.3063736513394737,956.8873012993869,1021.32,64.43269870061317,1146.1839086203574,1223.21,77.0260913796426
405,16.875,24.79483340486995,7.191339491108418,7.219687352794616,0.028347861686198073,2.9422578060425133,0.0,0.0,52.95716071137952,7.219530847605139,7.862646653022139,0.6431158054170005,142.56505944779585,159.36,16.794940552204167,69.1360095864797,7.222132597731381,10.18214301290896,2.960010415177578,856.6368891289893,882.83,26.19311087101073,1002.1442063828276,1042.19,40.04579361717242
