user_id,avg_flow_kg_s,max_flow_kg_s,avg_T_sup_C,avg_T_ret_C,avg_delta_T_C,avg_Q_sup_kw,max_Q_sup_kw,avg_Q_unmet_kw,max_Q_unmet_kw
3,26.482974329912537,36.544995867613096,7.038305289039451,7.9434651864643255,0.9051598974248756,102.98927455682865,200.59521951034245,3.6233752457860873,26.3955197540337
4,56.565571645675625,78.06071068610088,7.035710339571126,10.748306809107053,3.7125964695359284,902.369775247535,1743.7598360841314,43.686370605358256,277.6634686157238
6,73.84554705509788,101.91677690162491,7.035776404981958,10.826988556962986,3.791212151981028,1202.986075605053,2324.55033833775,58.365956742690365,370.49955489113245
