hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
545,22.708333333333332,26.85831478820951,7.017786754202232,8.231486017750745,1.2136992635485129,136.4548800538364,151.8109601711835,15.35608011734709,57.368216953646154,7.063235015788943,12.076780856012734,5.013545840223791,1203.96972437327,1366.2986415406517,162.32891716738163,74.89432161201076,7.054303979046547,12.173990681710416,5.119686702663869,1605.0608458661106,1821.7315220542018,216.6706761880912,2945.485450293217,3339.841123766037,394.35567347281994
546,22.75,24.79404802159983,7.03663241127545,8.121434954041668,1.0848025427662176,112.58936157630646,115.05541572023374,2.4660541439272805,52.95836193595065,7.126974268776121,11.612474356367457,4.485500087591336,994.3622695106477,1035.4987414821037,41.13647197145599,69.13543099401268,7.119864940682421,11.700521612228691,4.58065667154627,1325.6462281112726,1380.6649886428047,55.01876053153205,2432.5978591982266,2531.219145845142,98.62128664691545
547,22.791666666666668,24.79438272517716,7.064206272814349,8.031154504592969,0.9669482317786198,100.35886665996199,105.14701578373948,4.788149123777487,52.95879110546456,7.155414919747895,11.14211995133642,3.9867050315885253,883.7946965558671,946.3231420536553,62.5284454977882,69.13577216196565,7.150383274184312,11.221543165125311,4.071159890940999,1178.2032081939549,1261.7641894048734,83.5609812109185,2162.356771409784,2313.234347242268,150.87757583248413
548,22.833333333333332,24.795278623408958,7.095467902315668,7.869044015040259,0.7735761127245917,80.29181356244356,90.4449507562644,10.15313719382084,52.96025494195594,7.211897041443232,10.37980766773442,3.167910626291188,702.299261525569,814.0045568063797,111.70529528081067,69.13732585581175,7.200236444025401,10.434910399931683,3.234673955906282,936.143256869986,1085.3394090751726,149.19615220518665,1718.7343319579986,1989.7889166378168,271.05458467981816
549,22.875,24.793594651895262,7.132601235908742,7.892376497853471,0.7597752619447293,78.85402562082295,64.73640102376206,0.0,52.95657891224423,7.187079861685608,10.301468536371871,3.1143886746862632,690.385969205974,582.6276092138585,0.0,69.13250881345013,7.2076630061976115,10.3885203024438,3.180857296246188,920.5041002507413,776.8368122851446,0.0,1689.7440950775383,1424.200822522765,0.0
550,22.916666666666668,24.793886700985215,7.142824197096081,7.902856625360108,0.7600324282640267,78.88164503408605,87.99707687549184,9.115431841405794,52.957147280825325,7.081084760868815,10.190831706795276,3.109746945926461,689.3644069121009,791.9736918794266,102.60928496732572,69.13318263963883,7.08011626065507,10.255525248192962,3.1754089875378915,918.9363780493582,1055.964922505902,137.02854445654384,1687.1824299955451,1935.9356912608205,248.75326126527534
551,22.958333333333332,24.79408197632579,7.137405115192787,7.791160636652346,0.6537555214595585,67.8519958126028,64.33565444360173,0.0,52.9572766477724,7.144987371875919,9.808624761985714,2.6636373901097947,590.4728993108548,579.0208899924156,0.0,69.1331598811803,7.143146501839658,9.863030688535275,2.7198841866956176,787.1111123791935,772.0278533232207,0.0,1445.4360075026511,1415.384397759238,0.0
552,23.0,24.794300799467294,7.1360195289920485,7.723837337080686,0.5878178080886372,61.00898906425301,66.07159322304115,5.06260415878814,52.95745855267176,7.129511645492292,9.513600338337701,2.384088692845409,528.5045942825458,594.6443390073704,66.1397447248246,69.13317246042571,7.126730637711931,9.560878753150238,2.4341481154383073,704.4216767866069,792.8591186764937,88.43744188988683,1293.9352601334058,1453.5750509069053,159.6397907734995
553,23.041666666666668,24.79412126312045,7.13669338365046,7.653286188804588,0.5165928051541284,53.6162330443524,50.42948637472928,0.0,52.95678436769281,7.147836598718663,9.233558427096213,2.08572182837755,462.35676499316634,453.86537737256356,0.0,69.13208439305863,7.150508143585086,9.280142821805724,2.1296346782206372,616.2883888845442,605.1538364967513,0.0,1132.2613869220631,1109.4487002440442,0.0
554,23.083333333333332,24.79399027714044,7.136461057917162,7.6234496928686255,0.48698863495146316,50.54340273554989,51.37343638670933,0.8300336511594395,52.95635203823866,7.114367523639635,9.07443112438464,1.9600636007450047,434.49766639242114,462.360927480384,27.863261087962883,69.13139970729584,7.116668038810607,9.11787074398019,2.0012027051695824,579.1161220293909,616.481236640512,37.365114611121044,1064.157191157362,1130.2156005076054,66.05840935024344
555,23.125,24.793868195072136,7.131304767920256,7.579936185180454,0.44863141726019773,46.562168241226516,44.17681445521645,0.0,52.955929387346025,7.110397257408642,8.90942315828031,1.7990259008716682,398.7964047647639,397.5913300969481,0.0,69.13072211361005,7.112738720287398,8.949553326561752,1.8368146062743538,531.5396200247161,530.1217734625974,0.0,976.8981930307066,971.889918014762,0.0
556,23.166666666666668,24.793823866003393,7.123691839575134,7.54636045948055,0.4226686199054157,43.86748552719207,43.43125454337444,0.0,52.95571806616121,7.093494520355544,8.782665622028656,1.6891711016731117,374.44301046721466,390.88129089037,16.438280423155334,69.13034929644884,7.094603386012656,8.819171015603882,1.7245676295912258,499.0547635230932,521.1750545204933,22.120290997400105,917.3652595174999,955.4875999542378,38.122340436737886
557,23.208333333333332,24.792288285128112,7.1127661378477836,7.642947193288153,0.5301810554403694,55.022464971145666,38.72438554260728,0.0,52.952810946027896,7.031164053011562,9.176446592545181,2.1452825395336195,475.5243287449168,348.5194698834656,0.0,69.12687505116594,7.05076039184967,9.241657213089894,2.190896821240224,633.9690754984861,464.69262651128736,0.0,1164.5158692145485,851.9364819373602,0.0
558,23.25,24.792075460607425,7.081205767634575,7.740369765477242,0.6591639978426667,68.40779440675442,66.12539208814115,0.0,52.95283566821686,6.929528327276347,9.614953896815145,2.685425569538798,595.2529627243034,595.1285287932704,0.0,69.12722204678667,6.9340245134248,9.676241976675671,2.7422174632508707,793.5060107706618,793.5047050576939,0.0,1457.1667679017196,1454.7586259391055,0.0
