user_id,avg_flow_kg_s,max_flow_kg_s,avg_T_sup_C,avg_T_ret_C,avg_delta_T_C,avg_Q_sup_kw,max_Q_sup_kw,avg_Q_unmet_kw,max_Q_unmet_kw
3,26.666100351948494,40.26945162216072,21.005296882757055,21.396133569505828,0.3908366867487702,54.72738380456922,381.38483359583216,4.770594187054038,149.4109522166586
4,59.01732556623,90.22049705796348,20.893162612418866,25.007925569579783,4.114762957160917,1063.6731036590436,2418.0694117463227,27.070860935771396,329.1697855219902
6,77.05281709943509,117.81102859824362,20.9341616093261,24.360527586380588,3.4263659770544868,1159.749448443572,2431.1288097343236,32.438256999275566,369.61289314377314
